app_id,customer_id,app_dt,snapshot_month,bureau_score,utilization_ratio,credit_usage_ratio,payment_income_ratio,balance_to_limit,monthly_spend,segment,region,employment_type,delinquent_last_6m,open_trades,channel_code,promo_flag,noise_feature,target
A001930049,19,2022-06-01,2022-06,696.0,0.596,0.52,0.221,0.557,2081.35,SME,North,Self-Employed,0,5,Branch,0,0.6414,0
A032430050,324,2022-06-01,2022-06,646.0,0.96,0.838,0.334,0.924,1827.9,SME,North,Salaried,0,4,Branch,0,0.6439,0
A030630051,306,2022-06-01,2022-06,623.0,0.824,0.7,0.373,0.8,1883.55,SME,South,Self-Employed,0,7,Branch,0,0.6158,1
A033730052,337,2022-06-01,2022-06,634.0,0.328,0.27,0.277,0.289,1613.82,Retail,North,Salaried,0,6,Online,0,0.933,0
A026630053,266,2022-06-01,2022-06,678.0,0.565,0.525,0.26,0.521,1695.18,SME,South,Salaried,0,1,Branch,0,0.9391,0
A056730054,567,2022-06-01,2022-06,615.0,0.272,0.217,0.245,0.26,1340.95,Retail,South,Contract,0,0,Online,0,0.9673,0
A001630055,16,2022-06-01,2022-06,686.0,0.623,0.551,0.302,0.597,2030.12,SME,South,Self-Employed,0,2,Online,0,0.3129,0
A009430056,94,2022-06-01,2022-06,672.0,0.649,0.563,0.214,0.608,1616.31,Retail,South,Salaried,0,3,Partner,0,0.3932,0
A040030057,400,2022-06-01,2022-06,645.0,0.794,0.703,0.346,0.748,2113.55,SME,North,Salaried,0,4,Online,0,0.5804,0
A039030058,390,2022-06-01,2022-06,600.0,0.491,0.446,0.222,0.457,1694.1,Retail,South,Salaried,0,6,Branch,0,0.7609,1
A032730059,327,2022-06-01,2022-06,628.0,0.891,0.782,0.265,0.874,1596.09,Retail,West,Salaried,1,6,Branch,0,0.2364,1
A012430060,124,2022-06-01,2022-06,649.0,0.981,0.876,0.324,0.926,1760.16,Retail,North,Salaried,0,7,Online,0,0.5981,0
A013630061,136,2022-06-01,2022-06,616.0,0.489,0.45,0.244,0.455,1740.56,Retail,North,Salaried,0,3,Branch,0,0.2946,0
A041830062,418,2022-06-01,2022-06,609.0,0.337,0.299,0.315,0.319,1505.37,SME,South,Self-Employed,0,4,Online,0,0.6931,1
A055330063,553,2022-06-01,2022-06,635.0,0.111,0.139,0.254,0.113,1208.21,Retail,North,Salaried,0,4,Branch,1,0.4248,0
A048130064,481,2022-06-01,2022-06,643.0,0.304,0.27,0.23,0.28,1365.02,Retail,South,Contract,0,4,Online,0,0.5007,0
A043130065,431,2022-06-01,2022-06,633.0,0.872,0.795,0.268,0.819,2031.56,SME,East,Contract,0,3,Branch,0,0.2492,1
A044730066,447,2022-06-01,2022-06,637.0,0.949,0.845,0.271,0.913,2157.48,Retail,North,Salaried,0,5,Branch,1,0.9799,1
A005830067,58,2022-06-01,2022-06,695.0,0.386,0.35,0.256,0.394,1363.95,Corporate,South,Self-Employed,0,5,Online,0,0.793,0
A024230068,242,2022-06-01,2022-06,694.0,0.669,0.615,0.229,0.624,1259.73,Retail,West,Contract,0,3,Online,0,0.6128,0
A046630069,466,2022-06-01,2022-06,666.0,0.592,0.561,0.157,0.566,1878.77,Retail,North,Salaried,0,5,Online,0,0.0031,0
A043530070,435,2022-06-01,2022-06,644.0,0.493,0.408,0.243,0.446,2004.58,Retail,South,Self-Employed,0,4,Branch,0,0.0091,0
A044130071,441,2022-06-01,2022-06,724.0,0.424,0.399,0.242,0.402,1657.0,Retail,North,Salaried,0,0,Online,0,0.3282,0
A031930072,319,2022-06-01,2022-06,642.0,0.92,0.834,0.233,0.885,2534.98,Retail,South,Salaried,0,5,Branch,0,0.9347,0
A052230073,522,2022-06-01,2022-06,630.0,0.373,0.306,0.271,0.365,1235.45,Retail,North,Salaried,0,7,Branch,0,0.8629,0
A041830074,418,2022-06-01,2022-06,609.0,0.735,0.688,0.22,0.718,1922.64,SME,South,Self-Employed,0,3,Online,0,0.891,1
A013630075,136,2022-06-01,2022-06,615.0,0.314,0.306,0.26,0.301,1506.28,Retail,North,Salaried,0,8,Online,0,0.931,0
A016730076,167,2022-06-01,2022-06,653.0,0.239,0.24,0.293,0.225,1224.87,Retail,East,Salaried,0,7,Partner,0,0.7905,0
A017730077,177,2022-06-01,2022-06,624.0,0.258,0.205,0.272,0.217,1204.59,Retail,West,Self-Employed,0,1,Online,0,0.3797,0
A010530078,105,2022-06-01,2022-06,661.0,0.247,0.242,0.319,0.221,975.1,SME,North,Salaried,0,5,Branch,0,0.2849,0
A021430079,214,2022-06-01,2022-06,708.0,0.557,0.495,0.355,0.552,1890.59,SME,South,Salaried,0,4,Partner,0,0.9813,0
A033630080,336,2022-06-01,2022-06,619.0,0.586,0.512,0.299,0.547,1531.23,Corporate,North,Self-Employed,0,9,Branch,0,0.2958,1
A021830081,218,2022-06-01,2022-06,655.0,0.813,0.73,0.19,0.768,2324.66,Retail,East,Salaried,0,7,Partner,0,0.1158,0
A027330082,273,2022-06-01,2022-06,591.0,0.635,0.595,0.286,0.617,1945.24,Retail,West,Contract,0,5,Branch,1,0.7841,1
A051830083,518,2022-06-01,2022-06,648.0,0.613,0.56,0.253,0.604,1828.29,Corporate,East,Self-Employed,0,2,Branch,0,0.9588,0
A035930084,359,2022-06-01,2022-06,672.0,0.568,0.511,0.198,0.536,1557.33,Retail,North,Salaried,0,7,Partner,0,0.8498,0
A051130085,511,2022-06-01,2022-06,657.0,0.226,0.197,0.202,0.217,1426.97,Corporate,North,Salaried,0,7,Online,0,0.2079,0
A010430086,104,2022-06-01,2022-06,606.0,0.498,0.435,0.274,0.461,1819.9,SME,West,Salaried,0,5,Branch,0,0.4157,0
A015430087,154,2022-06-01,2022-06,630.0,0.627,0.568,0.207,0.585,1908.31,Corporate,North,Contract,0,4,Online,0,0.2771,1
A027230088,272,2022-06-01,2022-06,644.0,0.592,0.519,0.327,0.557,1801.56,SME,West,Salaried,0,4,Online,0,0.3285,0
A053130089,531,2022-06-01,2022-06,684.0,0.688,0.592,0.244,0.663,1692.04,Retail,South,Salaried,0,4,Online,0,0.3553,0
A002130090,21,2022-06-01,2022-06,653.0,0.258,0.205,0.285,0.228,1357.84,Retail,East,Self-Employed,0,2,Online,0,0.2789,0
A058430091,584,2022-06-01,2022-06,672.0,0.293,0.243,0.195,0.278,1452.66,Corporate,North,Salaried,0,7,Online,0,0.976,0
A040630092,406,2022-06-01,2022-06,711.0,0.698,0.587,0.268,0.678,1656.09,Corporate,North,Salaried,1,6,Branch,0,0.6745,0
A007230093,72,2022-06-01,2022-06,576.0,0.707,0.646,0.304,0.673,1749.76,SME,West,Self-Employed,0,4,Online,0,0.0146,1
A019330094,193,2022-06-01,2022-06,662.0,0.672,0.597,0.337,0.653,1495.01,SME,North,Salaried,0,6,Branch,0,0.4725,0
A016830095,168,2022-06-01,2022-06,641.0,0.755,0.676,0.213,0.706,1695.61,Retail,East,Salaried,0,3,Branch,0,0.0441,0
A037130096,371,2022-06-01,2022-06,630.0,0.717,0.641,0.318,0.698,2068.35,SME,East,Self-Employed,0,1,Partner,0,0.3466,1
A004430097,44,2022-06-01,2022-06,613.0,0.664,0.591,0.322,0.619,2099.34,SME,North,Salaried,1,6,Online,0,0.1125,1
A008930098,89,2022-06-01,2022-06,656.0,0.459,0.411,0.252,0.45,1677.06,Retail,North,Contract,0,8,Branch,0,0.6251,0
A002130099,21,2022-06-01,2022-06,647.0,0.502,0.444,0.192,0.472,1185.39,Retail,East,Self-Employed,0,8,Online,0,0.8162,0
A056830100,568,2022-06-01,2022-06,695.0,0.165,0.188,0.167,0.144,1418.25,Retail,East,Contract,0,3,Partner,0,0.0675,0
A011830101,118,2022-06-01,2022-06,665.0,0.679,0.599,0.233,0.65,1225.72,Retail,North,Contract,0,4,Branch,0,0.3121,0
A000630102,6,2022-06-01,2022-06,628.0,0.802,0.719,0.224,0.761,1876.76,Corporate,North,Salaried,0,1,Online,0,0.9495,1
A033630103,336,2022-06-01,2022-06,626.0,0.397,0.374,0.191,0.381,1915.54,Corporate,North,Self-Employed,0,10,Branch,0,0.9414,0
A001530104,15,2022-06-01,2022-06,727.0,0.406,0.37,0.34,0.398,1449.97,Retail,South,Contract,0,4,Branch,0,0.8372,0
A009830105,98,2022-06-01,2022-06,660.0,1.0,0.904,0.22,0.971,2213.29,Retail,South,Salaried,1,9,Online,0,0.8585,1
A000230106,2,2022-06-01,2022-06,651.0,0.6,0.577,0.283,0.554,1874.9,Retail,North,Salaried,0,2,Branch,0,0.7458,0
A006930107,69,2022-06-01,2022-06,639.0,0.539,0.502,0.285,0.51,2111.55,Retail,South,Self-Employed,0,4,Partner,0,0.4277,1
A008630108,86,2022-06-01,2022-06,699.0,0.275,0.283,0.245,0.236,1627.75,SME,East,Contract,0,4,Branch,0,0.4786,0
A031530109,315,2022-06-01,2022-06,653.0,0.481,0.421,0.312,0.45,1717.13,Retail,West,Self-Employed,1,2,Online,0,0.613,0
A012330110,123,2022-06-01,2022-06,623.0,0.416,0.386,0.215,0.414,1861.37,Retail,West,Salaried,0,3,Online,0,0.3424,0
A010330111,103,2022-06-01,2022-06,661.0,0.841,0.801,0.268,0.757,2197.42,Retail,West,Salaried,0,7,Online,0,0.4209,0
A026930112,269,2022-06-01,2022-06,642.0,0.631,0.575,0.214,0.608,2117.87,Retail,North,Salaried,0,6,Branch,0,0.3562,0
A055730113,557,2022-06-01,2022-06,685.0,0.809,0.748,0.267,0.75,1849.29,Retail,West,Self-Employed,0,2,Branch,0,0.5401,0
A034830114,348,2022-06-01,2022-06,614.0,0.369,0.337,0.276,0.354,1566.82,Retail,South,Salaried,0,4,Branch,0,0.5498,0
A050430115,504,2022-06-01,2022-06,665.0,0.57,0.502,0.217,0.529,1852.51,Retail,North,Self-Employed,0,3,Online,0,0.14,0
A007830116,78,2022-06-01,2022-06,627.0,0.503,0.449,0.231,0.481,1189.64,Retail,East,Salaried,0,1,Branch,0,0.6253,0
A048830117,488,2022-06-01,2022-06,609.0,0.453,0.412,0.219,0.465,1518.19,Retail,West,Salaried,0,4,Branch,0,0.4728,0
A044830118,448,2022-06-01,2022-06,625.0,0.288,0.24,0.192,0.285,1277.0,Retail,East,Contract,0,4,Online,0,0.4117,0
A010630119,106,2022-06-01,2022-06,622.0,0.822,0.722,0.347,0.759,2168.07,SME,South,Salaried,0,7,Partner,0,0.7263,1
A010830120,108,2022-06-01,2022-06,661.0,0.377,0.341,0.253,0.343,1371.29,Retail,East,Self-Employed,0,5,Online,0,0.7618,0
A004930121,49,2022-06-01,2022-06,661.0,0.646,0.585,0.25,0.626,1752.56,Retail,North,Self-Employed,0,5,Online,0,0.1139,0
A002230122,22,2022-06-01,2022-06,728.0,0.694,0.621,0.268,0.66,1307.37,SME,North,Salaried,0,4,Branch,0,0.6863,0
A057530123,575,2022-06-01,2022-06,627.0,0.764,0.676,0.243,0.717,1536.0,Retail,North,Salaried,0,3,Branch,0,0.9664,0
A051630124,516,2022-06-01,2022-06,646.0,0.93,0.865,0.299,0.881,1755.13,SME,North,Self-Employed,1,7,Partner,0,0.0493,1
A047730125,477,2022-06-01,2022-06,594.0,0.72,0.591,0.29,0.695,1466.48,SME,North,Salaried,0,4,Branch,0,0.9428,1
A038730126,387,2022-06-01,2022-06,698.0,0.815,0.744,0.247,0.774,2504.28,Retail,East,Salaried,0,4,Branch,0,0.1652,0
A041130127,411,2022-06-01,2022-06,671.0,0.793,0.717,0.325,0.726,1848.52,SME,South,Self-Employed,0,2,Online,0,0.6347,0
A021030128,210,2022-06-01,2022-06,635.0,0.24,0.279,0.218,0.241,1702.0,Retail,South,Contract,0,7,Online,0,0.9814,0
A030030129,300,2022-06-01,2022-06,629.0,0.937,0.864,0.237,0.906,1688.22,SME,South,Salaried,0,5,Branch,0,0.7178,1
A053430130,534,2022-06-01,2022-06,633.0,0.7,0.636,0.33,0.662,1720.59,SME,West,Self-Employed,0,4,Branch,0,0.5085,0
A000230131,2,2022-06-01,2022-06,652.0,0.617,0.598,0.271,0.594,1498.57,Retail,North,Salaried,0,5,Online,0,0.0015,0
A018830132,188,2022-06-01,2022-06,648.0,0.578,0.543,0.249,0.551,1436.19,Retail,West,Self-Employed,0,4,Branch,0,0.7487,0
A017530133,175,2022-06-01,2022-06,617.0,0.828,0.777,0.205,0.775,2202.16,Retail,South,Salaried,0,7,Online,0,0.2464,1
A007330134,73,2022-06-01,2022-06,620.0,0.954,0.874,0.224,0.922,1511.37,Retail,North,Salaried,0,6,Branch,0,0.7194,0
A005430135,54,2022-06-01,2022-06,638.0,0.844,0.764,0.277,0.797,2261.88,Retail,North,Salaried,1,3,Partner,0,0.819,1
A021130136,211,2022-06-01,2022-06,703.0,0.631,0.549,0.276,0.594,1498.65,SME,West,Contract,0,5,Online,0,0.04,0
A017730137,177,2022-06-01,2022-06,624.0,0.783,0.699,0.185,0.762,1510.01,Retail,West,Self-Employed,0,5,Branch,0,0.7916,0
A057030138,570,2022-06-01,2022-06,642.0,0.488,0.433,0.208,0.494,1672.64,Retail,North,Contract,0,6,Online,0,0.5841,0
A031130139,311,2022-06-01,2022-06,571.0,0.433,0.329,0.231,0.409,913.84,Retail,East,Salaried,0,5,Online,0,0.1253,1
A017030140,170,2022-06-01,2022-06,671.0,0.528,0.429,0.204,0.507,1819.51,Retail,North,Self-Employed,0,3,Online,0,0.6945,0
A041230141,412,2022-06-01,2022-06,645.0,0.91,0.814,0.221,0.864,1730.19,SME,North,Salaried,0,4,Online,0,0.4681,0
A057130142,571,2022-06-01,2022-06,688.0,0.335,0.304,0.218,0.327,1429.41,Retail,North,Salaried,0,7,Partner,0,0.8773,0
A059330143,593,2022-06-01,2022-06,650.0,0.758,0.715,0.294,0.709,1699.38,Retail,North,Self-Employed,0,4,Branch,0,0.769,0
A015630144,156,2022-06-01,2022-06,659.0,0.154,0.125,0.234,0.15,1456.83,Retail,East,Salaried,0,4,Branch,0,0.3919,0
A048930145,489,2022-06-01,2022-06,644.0,0.774,0.696,0.239,0.743,2181.5,Corporate,East,Salaried,0,4,Partner,1,0.3219,1
A003830146,38,2022-06-01,2022-06,617.0,0.703,0.595,0.29,0.661,1901.15,SME,West,Contract,0,6,Online,0,0.2141,1
A037630147,376,2022-06-01,2022-06,644.0,0.518,0.466,0.308,0.493,1859.55,Retail,North,Contract,0,2,Partner,0,0.2646,0
A038530148,385,2022-06-01,2022-06,666.0,0.959,0.864,0.182,0.919,1679.17,Corporate,North,Salaried,0,6,Branch,0,0.4679,0
A029030149,290,2022-06-01,2022-06,596.0,0.871,0.76,0.246,0.809,1722.68,Corporate,West,Self-Employed,1,7,Online,0,0.1279,1
A015630150,156,2022-06-01,2022-06,654.0,0.694,0.637,0.267,0.647,1905.01,Retail,East,Salaried,0,7,Partner,0,0.6416,0
A006530151,65,2022-06-01,2022-06,650.0,0.522,0.479,0.252,0.523,1510.92,Retail,West,Contract,0,3,Partner,0,0.5528,0
A041930152,419,2022-06-01,2022-06,678.0,0.979,0.871,0.256,0.908,1999.52,Retail,West,Contract,1,5,Partner,0,0.6464,1
A009730153,97,2022-06-01,2022-06,659.0,0.515,0.478,0.27,0.49,1626.37,SME,West,Salaried,0,6,Online,0,0.0305,0
A004730154,47,2022-06-01,2022-06,625.0,0.245,0.24,0.242,0.256,1221.41,Corporate,North,Salaried,1,9,Branch,0,0.8511,1
A054030155,540,2022-06-01,2022-06,582.0,0.696,0.634,0.292,0.675,1919.14,Retail,North,Contract,1,8,Partner,0,0.8801,1
A034130156,341,2022-06-01,2022-06,607.0,0.456,0.428,0.215,0.396,1409.7,Corporate,South,Self-Employed,0,7,Branch,0,0.9316,1
A017830157,178,2022-06-01,2022-06,645.0,0.257,0.213,0.305,0.24,1698.43,Retail,East,Self-Employed,0,4,Online,0,0.0595,0
A015030158,150,2022-06-01,2022-06,654.0,0.528,0.446,0.223,0.499,1652.88,Retail,North,Salaried,0,4,Branch,0,0.5178,0
A057530159,575,2022-06-01,2022-06,623.0,0.092,0.091,0.22,0.103,1441.05,Retail,North,Salaried,0,5,Online,0,0.2172,0
A022930160,229,2022-06-01,2022-06,608.0,0.801,0.73,0.205,0.771,1948.41,Retail,West,Contract,0,4,Online,0,0.1299,1
A056530161,565,2022-06-01,2022-06,615.0,0.789,0.685,0.289,0.732,1613.12,Retail,North,Salaried,1,9,Partner,0,0.543,1
A006430162,64,2022-06-01,2022-06,646.0,0.787,0.717,0.248,0.736,2238.28,Retail,South,Salaried,0,3,Online,0,0.6684,0
A012030163,120,2022-06-01,2022-06,707.0,0.666,0.597,0.308,0.625,1439.21,Retail,South,Salaried,1,6,Online,0,0.8802,0
A034630164,346,2022-06-01,2022-06,642.0,0.91,0.778,0.278,0.893,1570.37,Retail,West,Salaried,1,8,Partner,0,0.0571,1
A029130165,291,2022-06-01,2022-06,656.0,0.603,0.516,0.268,0.549,1519.5,Retail,West,Contract,0,4,Branch,0,0.7044,0
A019030166,190,2022-06-01,2022-06,633.0,0.65,0.597,0.24,0.594,1693.15,Corporate,South,Self-Employed,0,7,Online,0,0.6058,1
A054430167,544,2022-06-01,2022-06,628.0,0.606,0.543,0.197,0.571,1769.69,Retail,North,Salaried,0,7,Online,0,0.6458,0
A044630168,446,2022-06-01,2022-06,592.0,0.561,0.513,0.239,0.538,1340.36,Corporate,North,Salaried,0,8,Branch,1,0.2832,1
A001330169,13,2022-06-01,2022-06,700.0,0.36,0.326,0.21,0.338,1575.13,Retail,West,Self-Employed,0,3,Branch,0,0.3234,0
A045730170,457,2022-06-01,2022-06,628.0,0.762,0.663,0.264,0.734,1991.86,Retail,East,Salaried,0,5,Branch,0,0.2226,0
A012530171,125,2022-06-01,2022-06,638.0,0.424,0.366,0.27,0.393,1337.65,SME,North,Salaried,0,4,Partner,0,0.9873,0
A051330172,513,2022-06-01,2022-06,724.0,0.957,0.844,0.323,0.906,1999.94,SME,East,Self-Employed,0,5,Branch,0,0.5756,0
A035830173,358,2022-06-01,2022-06,653.0,0.317,0.309,0.273,0.277,1320.71,SME,West,Contract,0,3,Branch,1,0.4822,0
A025730174,257,2022-06-01,2022-06,631.0,0.553,0.504,0.213,0.51,2194.9,Retail,West,Salaried,0,6,Online,0,0.2598,0
A028430175,284,2022-06-01,2022-06,612.0,0.361,0.344,0.25,0.344,1744.78,Retail,North,Salaried,0,3,Online,0,0.6604,0
A004030176,40,2022-06-01,2022-06,612.0,0.476,0.437,0.256,0.455,1416.52,SME,East,Salaried,0,6,Branch,0,0.847,0
A005930177,59,2022-06-01,2022-06,648.0,0.532,0.461,0.239,0.505,1460.52,Corporate,South,Salaried,0,2,Online,0,0.4625,0
A043730178,437,2022-06-01,2022-06,695.0,0.802,0.726,0.269,0.77,1861.66,SME,South,Salaried,0,6,Online,0,0.2527,0
A020630179,206,2022-06-01,2022-06,623.0,0.704,0.603,0.234,0.673,1782.51,Retail,East,Salaried,1,6,Partner,0,0.5655,1
A056630180,566,2022-06-01,2022-06,635.0,0.542,0.48,0.207,0.508,1506.09,Retail,West,Self-Employed,1,2,Branch,0,0.6322,0
A015730181,157,2022-06-01,2022-06,696.0,0.495,0.439,0.216,0.495,1643.82,Corporate,North,Salaried,0,4,Partner,0,0.1614,0
A025530182,255,2022-06-01,2022-06,719.0,0.835,0.752,0.197,0.817,2214.77,Retail,South,Salaried,0,6,Online,1,0.8713,0
A009430183,94,2022-06-01,2022-06,677.0,0.703,0.647,0.26,0.671,1883.11,Retail,South,Salaried,0,3,Branch,1,0.2049,0
A054630184,546,2022-06-01,2022-06,655.0,0.122,0.09,0.184,0.135,1575.26,Retail,South,Contract,0,4,Online,0,0.8511,0
A000630185,6,2022-06-01,2022-06,626.0,0.082,0.041,0.206,0.084,1326.82,Corporate,North,Salaried,0,6,Online,0,0.491,0
A056430186,564,2022-06-01,2022-06,668.0,0.93,0.813,0.254,0.868,1567.52,Retail,South,Salaried,0,7,Branch,0,0.1104,0
A050030187,500,2022-06-01,2022-06,644.0,0.722,0.634,0.311,0.713,1603.77,Retail,North,Salaried,0,3,Online,0,0.7862,0
A058830188,588,2022-06-01,2022-06,674.0,0.327,0.297,0.249,0.32,1573.8,Retail,North,Salaried,1,1,Partner,0,0.7224,0
A011830189,118,2022-06-01,2022-06,661.0,0.646,0.582,0.141,0.615,1639.17,Retail,North,Contract,0,3,Partner,0,0.1995,0
A037230190,372,2022-06-01,2022-06,678.0,0.472,0.438,0.262,0.45,1728.3,Retail,North,Self-Employed,0,1,Online,1,0.7703,0
A030830191,308,2022-06-01,2022-06,640.0,0.373,0.337,0.274,0.347,1451.72,Corporate,East,Contract,0,1,Branch,0,0.9286,0
A013030192,130,2022-06-01,2022-06,614.0,0.484,0.456,0.211,0.472,1484.38,Retail,North,Salaried,0,5,Branch,0,0.2234,0
