app_id,customer_id,app_dt,snapshot_month,bureau_score,utilization_ratio,credit_usage_ratio,payment_income_ratio,balance_to_limit,monthly_spend,segment,region,employment_type,delinquent_last_6m,open_trades,channel_code,promo_flag,noise_feature,target
A027430017,274,2022-06-01,2022-06,638.0,0.352,0.342,0.28,0.315,1253.7,Retail,South,Salaried,0,6,Online,0,0.2654,0
A014830018,148,2022-06-01,2022-06,650.0,0.544,0.511,0.209,0.516,1226.74,Retail,South,Salaried,1,7,Partner,0,0.8975,1
A052130019,521,2022-06-01,2022-06,602.0,0.637,0.592,0.232,0.596,1773.31,Retail,North,Self-Employed,0,5,Partner,0,0.3096,1
A058830020,588,2022-06-01,2022-06,701.0,0.558,0.48,0.329,0.532,1661.83,SME,North,Salaried,0,5,Online,0,0.6244,0
A036130021,361,2022-06-01,2022-06,619.0,0.072,0.063,0.3,0.057,1400.16,SME,North,Salaried,0,2,Branch,0,0.1568,0
A026530022,265,2022-06-01,2022-06,621.0,0.585,0.526,0.31,0.541,1545.56,Retail,West,Salaried,0,6,Branch,0,0.6119,0
A041930023,419,2022-06-01,2022-06,618.0,0.542,0.458,0.251,0.507,1530.5,Retail,West,Salaried,0,2,Online,0,0.1326,0
A049230024,492,2022-06-01,2022-06,605.0,0.316,0.251,0.317,0.307,1240.27,Retail,East,Salaried,0,3,Online,0,0.6153,0
A059130025,591,2022-06-01,2022-06,649.0,0.77,0.677,0.161,0.727,1830.11,Corporate,West,Salaried,0,6,Online,0,0.145,0
A018630026,186,2022-06-01,2022-06,638.0,0.909,0.798,0.26,0.865,1961.84,SME,South,Contract,1,4,Branch,0,0.704,1
A030330027,303,2022-06-01,2022-06,575.0,0.724,0.618,0.28,0.686,1370.88,SME,West,Contract,0,2,Branch,0,0.845,1
A056830028,568,2022-06-01,2022-06,637.0,0.466,0.428,0.261,0.432,1783.69,Retail,North,Contract,0,5,Branch,0,0.8497,0
A040030029,400,2022-06-01,2022-06,616.0,0.456,0.404,0.188,0.422,1377.57,Corporate,East,Salaried,0,4,Online,0,0.2636,0
A041630030,416,2022-06-01,2022-06,597.0,0.737,0.657,0.211,0.7,1305.61,Corporate,South,Self-Employed,0,4,Branch,0,0.9275,1
A058830031,588,2022-06-01,2022-06,714.0,0.309,0.276,0.267,0.296,1628.21,SME,North,Salaried,0,2,Online,0,0.7637,0
A021530032,215,2022-06-01,2022-06,678.0,0.174,0.151,0.192,0.143,1191.1,Retail,South,Salaried,0,4,Branch,0,0.0141,0
A047730033,477,2022-06-01,2022-06,649.0,0.481,0.425,0.267,0.435,1733.59,Retail,West,Self-Employed,0,6,Branch,0,0.2567,0
A021930034,219,2022-06-01,2022-06,642.0,0.425,0.416,0.224,0.411,1647.54,Retail,East,Salaried,0,7,Online,0,0.6963,0
A017530035,175,2022-06-01,2022-06,634.0,0.539,0.472,0.266,0.536,1625.3,SME,South,Salaried,0,3,Branch,0,0.407,0
A059130036,591,2022-06-01,2022-06,646.0,0.27,0.256,0.298,0.241,1625.12,Corporate,West,Salaried,0,6,Branch,0,0.8308,0
A048230037,482,2022-06-01,2022-06,685.0,0.293,0.268,0.209,0.283,1385.09,Retail,North,Self-Employed,0,6,Branch,0,0.2696,0
A002830038,28,2022-06-01,2022-06,668.0,0.663,0.578,0.237,0.61,1249.26,SME,South,Salaried,0,5,Branch,0,0.8321,0
A002530039,25,2022-06-01,2022-06,627.0,0.758,0.663,0.213,0.76,1934.71,Retail,South,Contract,0,4,Online,1,0.1214,1
A051930040,519,2022-06-01,2022-06,642.0,0.3,0.257,0.264,0.297,1366.72,Retail,West,Salaried,0,3,Partner,0,0.1417,0
A016430041,164,2022-06-01,2022-06,621.0,0.296,0.229,0.203,0.268,1369.64,Retail,South,Salaried,0,4,Online,0,0.7419,0
A004530042,45,2022-06-01,2022-06,614.0,0.49,0.464,0.275,0.45,1442.79,SME,North,Salaried,0,6,Online,0,0.2055,0
A017430043,174,2022-06-01,2022-06,684.0,0.66,0.6,0.303,0.625,1936.53,Retail,West,Salaried,0,8,Branch,0,0.0655,0
A014830044,148,2022-06-01,2022-06,647.0,0.973,0.903,0.286,0.898,1475.69,Retail,South,Salaried,1,6,Partner,0,0.1556,1
A016130045,161,2022-06-01,2022-06,659.0,0.53,0.468,0.227,0.527,1313.64,Retail,North,Salaried,0,5,Branch,0,0.6866,0
A059930046,599,2022-06-01,2022-06,683.0,0.532,0.496,0.274,0.499,1569.24,Retail,South,Salaried,0,3,Branch,0,0.8576,0
A036030047,360,2022-06-01,2022-06,606.0,0.391,0.325,0.175,0.38,1329.89,Retail,West,Self-Employed,0,4,Partner,0,0.8789,0
A033630048,336,2022-06-01,2022-06,678.0,0.61,0.546,0.297,0.605,1297.04,SME,East,Salaried,0,6,Partner,0,0.1331,0
A014530049,145,2022-06-01,2022-06,637.0,0.576,0.488,0.238,0.54,1390.79,Retail,West,Contract,0,5,Branch,0,0.3184,0
A019630050,196,2022-06-01,2022-06,637.0,0.48,0.458,0.271,0.447,1870.47,SME,East,Self-Employed,0,5,Branch,1,0.2649,1
A014730051,147,2022-06-01,2022-06,643.0,0.537,0.485,0.252,0.536,1403.18,Retail,East,Salaried,0,7,Partner,0,0.6585,0
A036630052,366,2022-06-01,2022-06,614.0,0.679,0.633,0.15,0.658,2116.66,Retail,South,Salaried,0,2,Branch,0,0.9744,0
A023330053,233,2022-06-01,2022-06,613.0,0.452,0.38,0.289,0.429,1647.56,Retail,East,Self-Employed,0,4,Branch,0,0.6957,0
A033330054,333,2022-06-01,2022-06,665.0,0.638,0.598,0.259,0.615,2019.91,SME,North,Self-Employed,0,4,Online,0,0.4596,0
A029830055,298,2022-06-01,2022-06,681.0,0.825,0.701,0.274,0.778,1890.96,Corporate,South,Salaried,0,5,Partner,0,0.2499,1
A046430056,464,2022-06-01,2022-06,663.0,0.553,0.502,0.278,0.519,1890.19,Retail,East,Self-Employed,1,5,Branch,0,0.9403,0
A054830057,548,2022-06-01,2022-06,643.0,0.296,0.281,0.202,0.292,1586.9,Retail,North,Self-Employed,0,5,Branch,0,0.6967,0
A019130058,191,2022-06-01,2022-06,579.0,0.299,0.306,0.269,0.282,1425.94,Retail,North,Salaried,0,7,Online,0,0.8303,0
A013730059,137,2022-06-01,2022-06,612.0,0.456,0.422,0.186,0.455,1640.26,Retail,North,Salaried,0,6,Branch,0,0.4327,0
A033930060,339,2022-06-01,2022-06,673.0,0.849,0.769,0.225,0.805,2082.79,Retail,South,Salaried,0,7,Branch,0,0.4416,0
A006230061,62,2022-06-01,2022-06,692.0,0.943,0.827,0.255,0.883,2122.17,Retail,North,Salaried,0,4,Online,0,0.6189,0
A039230062,392,2022-06-01,2022-06,658.0,0.41,0.392,0.245,0.388,1962.6,Retail,North,Contract,0,5,Branch,0,0.4058,0
A049230063,492,2022-06-01,2022-06,611.0,0.574,0.485,0.231,0.528,1705.13,Retail,East,Salaried,0,4,Branch,0,0.1406,0
A043430064,434,2022-06-01,2022-06,634.0,0.717,0.655,0.26,0.665,1899.04,SME,East,Self-Employed,0,5,Partner,0,0.7027,1
A045630065,456,2022-06-01,2022-06,632.0,0.14,0.132,0.338,0.143,1435.16,SME,South,Salaried,0,4,Online,0,0.717,0
A026330066,263,2022-06-01,2022-06,658.0,0.919,0.828,0.26,0.88,1627.94,SME,South,Self-Employed,0,2,Branch,0,0.9189,0
A010930067,109,2022-06-01,2022-06,660.0,0.95,0.873,0.271,0.903,1806.08,Corporate,East,Self-Employed,0,6,Online,0,0.6839,0
A042130068,421,2022-06-01,2022-06,590.0,0.634,0.587,0.223,0.612,1785.38,Retail,South,Salaried,0,3,Branch,0,0.7698,1
A040030069,400,2022-06-01,2022-06,614.0,0.674,0.63,0.184,0.632,2149.38,Corporate,East,Salaried,0,5,Branch,0,0.2218,1
A053130070,531,2022-06-01,2022-06,695.0,0.491,0.468,0.257,0.481,1520.1,Retail,West,Salaried,0,4,Branch,0,0.7909,0
A024030071,240,2022-06-01,2022-06,601.0,0.771,0.688,0.284,0.739,1502.04,Corporate,East,Salaried,0,5,Partner,1,0.4841,1
A019330072,193,2022-06-01,2022-06,669.0,0.709,0.675,0.245,0.653,1976.09,SME,East,Salaried,0,6,Partner,0,0.8104,0
A050130073,501,2022-06-01,2022-06,636.0,0.461,0.435,0.225,0.446,1587.05,Retail,East,Salaried,1,8,Partner,1,0.7196,1
A004630074,46,2022-06-01,2022-06,660.0,0.8,0.737,0.245,0.773,1755.88,Retail,South,Contract,0,7,Online,0,0.203,0
A018330075,183,2022-06-01,2022-06,680.0,0.391,0.317,0.265,0.389,1204.44,Retail,North,Contract,0,5,Branch,0,0.9434,0
A026930076,269,2022-06-01,2022-06,645.0,0.435,0.393,0.238,0.412,1665.25,Retail,East,Self-Employed,0,4,Online,0,0.699,0
A031330077,313,2022-06-01,2022-06,644.0,0.638,0.582,0.267,0.61,1456.21,Retail,East,Self-Employed,0,1,Branch,0,0.522,0
A033430078,334,2022-06-01,2022-06,663.0,0.678,0.59,0.211,0.651,1671.41,Retail,East,Contract,0,2,Branch,0,0.1943,0
A004630079,46,2022-06-01,2022-06,662.0,0.445,0.43,0.217,0.432,1590.25,Retail,South,Contract,0,4,Online,0,0.6251,0
A056130080,561,2022-06-01,2022-06,673.0,0.323,0.28,0.25,0.301,1416.62,SME,South,Self-Employed,0,4,Online,0,0.243,0
A039230081,392,2022-06-01,2022-06,666.0,0.178,0.164,0.172,0.165,1645.35,Retail,North,Contract,0,7,Online,0,0.7969,0
A038030082,380,2022-06-01,2022-06,682.0,0.306,0.285,0.255,0.285,1273.12,SME,South,Contract,0,3,Partner,0,0.5752,0
A043330083,433,2022-06-01,2022-06,697.0,0.504,0.44,0.204,0.472,1828.15,SME,West,Salaried,1,3,Partner,0,0.29,0
A044830084,448,2022-06-01,2022-06,666.0,0.866,0.8,0.229,0.828,1875.13,Retail,North,Self-Employed,0,1,Branch,0,0.236,0
A023230085,232,2022-06-01,2022-06,600.0,0.531,0.477,0.301,0.53,1566.57,SME,North,Self-Employed,0,4,Branch,0,0.9464,1
A056330086,563,2022-06-01,2022-06,640.0,0.307,0.265,0.177,0.303,1191.92,Retail,North,Self-Employed,0,5,Branch,0,0.2606,0
A037230087,372,2022-06-01,2022-06,654.0,0.779,0.706,0.245,0.748,2055.61,SME,North,Salaried,0,1,Branch,0,0.2121,0
A020030088,200,2022-06-01,2022-06,631.0,0.67,0.592,0.272,0.63,1904.37,Retail,South,Salaried,0,3,Partner,0,0.7137,1
A000530089,5,2022-06-01,2022-06,624.0,0.247,0.249,0.22,0.26,1679.36,Corporate,South,Self-Employed,0,5,Online,0,0.679,0
A047430090,474,2022-06-01,2022-06,648.0,0.976,0.879,0.239,0.913,2108.62,SME,West,Salaried,0,3,Online,0,0.4233,0
A003730091,37,2022-06-01,2022-06,672.0,0.787,0.673,0.305,0.738,2145.43,SME,West,Salaried,0,1,Partner,0,0.4152,0
A017330092,173,2022-06-01,2022-06,600.0,0.393,0.337,0.198,0.361,1533.64,Retail,South,Salaried,0,3,Branch,0,0.103,0
A035830093,358,2022-06-01,2022-06,622.0,0.43,0.39,0.272,0.403,1611.29,Corporate,South,Self-Employed,0,5,Online,0,0.7755,1
A021630094,216,2022-06-01,2022-06,652.0,0.694,0.58,0.19,0.655,1677.5,Retail,South,Salaried,0,3,Online,0,0.5403,0
A020030095,200,2022-06-01,2022-06,643.0,0.527,0.461,0.243,0.505,1680.93,Retail,South,Salaried,0,5,Branch,0,0.5944,0
A032530096,325,2022-06-01,2022-06,661.0,0.803,0.723,0.182,0.771,1741.65,Retail,West,Salaried,1,2,Online,0,0.0442,0
A009530097,95,2022-06-01,2022-06,605.0,0.891,0.812,0.238,0.868,2148.75,Retail,North,Contract,0,5,Online,0,0.3035,1
A050930098,509,2022-06-01,2022-06,650.0,0.728,0.663,0.25,0.707,1517.63,Retail,South,Salaried,0,3,Online,0,0.9261,0
A046930099,469,2022-06-01,2022-06,629.0,0.373,0.308,0.203,0.328,1628.8,Retail,North,Self-Employed,0,5,Partner,0,0.175,0
A024430100,244,2022-06-01,2022-06,655.0,0.77,0.722,0.191,0.716,1901.57,Retail,North,Self-Employed,1,5,Branch,0,0.5755,0
A000230101,2,2022-06-01,2022-06,653.0,0.684,0.635,0.169,0.654,1755.11,Retail,South,Salaried,0,6,Online,0,0.3131,0
A040430102,404,2022-06-01,2022-06,577.0,0.375,0.363,0.363,0.369,1553.94,Retail,East,Self-Employed,0,5,Branch,0,0.1585,1
A059030103,590,2022-06-01,2022-06,664.0,0.713,0.643,0.263,0.694,2165.96,SME,West,Contract,0,3,Online,0,0.9946,0
A040830104,408,2022-06-01,2022-06,566.0,0.386,0.354,0.309,0.363,1670.8,Retail,South,Salaried,0,3,Branch,1,0.4445,1
A009330105,93,2022-06-01,2022-06,564.0,0.772,0.688,0.237,0.729,1771.54,Retail,East,Salaried,1,3,Online,0,0.9905,1
A032530106,325,2022-06-01,2022-06,667.0,0.88,0.764,0.219,0.865,1781.22,Retail,West,Salaried,1,6,Branch,0,0.8511,0
A013430107,134,2022-06-01,2022-06,658.0,0.596,0.551,0.279,0.593,2189.75,SME,North,Contract,0,3,Branch,0,0.4123,0
A007130108,71,2022-06-01,2022-06,624.0,0.747,0.676,0.275,0.698,2115.71,Retail,East,Contract,0,3,Branch,0,0.4138,0
A028730109,287,2022-06-01,2022-06,685.0,0.462,0.392,0.268,0.46,1921.97,SME,East,Salaried,0,7,Branch,0,0.5241,0
A000330110,3,2022-06-01,2022-06,651.0,0.17,0.146,0.34,0.162,1423.17,SME,North,Salaried,0,7,Partner,0,0.7834,0
A054230111,542,2022-06-01,2022-06,658.0,0.459,0.455,0.294,0.445,1665.38,SME,South,Contract,0,6,Branch,0,0.5049,0
A016430112,164,2022-06-01,2022-06,621.0,0.464,0.397,0.295,0.45,1794.54,Retail,South,Salaried,0,6,Branch,0,0.9772,0
A057730113,577,2022-06-01,2022-06,640.0,0.571,0.548,0.237,0.566,1888.99,Retail,South,Self-Employed,0,4,Branch,0,0.3607,0
A017230114,172,2022-06-01,2022-06,638.0,0.47,0.466,0.294,0.468,1656.92,Retail,East,Salaried,0,5,Partner,0,0.3844,0
A024930115,249,2022-06-01,2022-06,653.0,0.682,0.579,0.243,0.645,1737.49,Retail,East,Contract,0,2,Online,0,0.5077,0
A022930116,229,2022-06-01,2022-06,625.0,0.873,0.786,0.237,0.822,2563.48,SME,North,Salaried,0,2,Branch,0,0.1918,1
A051330117,513,2022-06-01,2022-06,598.0,0.848,0.747,0.268,0.797,1888.27,Retail,East,Contract,1,8,Branch,0,0.9468,1
A054230118,542,2022-06-01,2022-06,655.0,0.622,0.547,0.297,0.592,1846.23,SME,South,Contract,0,6,Partner,0,0.6216,1
A028430119,284,2022-06-01,2022-06,654.0,0.765,0.689,0.209,0.738,1988.28,Retail,South,Salaried,0,6,Branch,0,0.8335,0
A005430120,54,2022-06-01,2022-06,666.0,0.442,0.381,0.206,0.433,2311.97,Corporate,West,Salaried,0,7,Online,0,0.8593,0
A023930121,239,2022-06-01,2022-06,624.0,0.668,0.582,0.248,0.62,1521.41,SME,South,Salaried,0,7,Online,0,0.5409,1
A052130122,521,2022-06-01,2022-06,599.0,0.403,0.346,0.12,0.392,1939.06,Retail,North,Self-Employed,0,6,Online,0,0.5609,0
A006030123,60,2022-06-01,2022-06,661.0,0.371,0.349,0.232,0.367,1386.4,Retail,East,Salaried,0,6,Branch,0,0.0929,0
A015030124,150,2022-06-01,2022-06,631.0,0.353,0.321,0.266,0.356,1269.38,SME,North,Salaried,0,6,Online,0,0.6879,0
A052730125,527,2022-06-01,2022-06,658.0,0.295,0.269,0.27,0.288,1825.11,Retail,South,Self-Employed,0,6,Branch,0,0.3802,0
A025530126,255,2022-06-01,2022-06,642.0,0.491,0.425,0.275,0.461,2106.31,Retail,East,Salaried,0,4,Branch,0,0.2949,0
A004430127,44,2022-06-01,2022-06,616.0,0.711,0.654,0.213,0.672,2048.62,Retail,South,Self-Employed,0,2,Branch,0,0.0889,1
A005930128,59,2022-06-01,2022-06,674.0,0.758,0.669,0.329,0.715,1969.37,SME,West,Self-Employed,0,5,Partner,0,0.2495,0
A005030129,50,2022-06-01,2022-06,630.0,0.449,0.427,0.277,0.418,1691.77,Retail,West,Self-Employed,0,7,Online,0,0.4241,0
A041130130,411,2022-06-01,2022-06,664.0,0.571,0.501,0.23,0.526,1255.81,Retail,North,Self-Employed,0,2,Online,0,0.0717,0
A024230131,242,2022-06-01,2022-06,605.0,0.342,0.291,0.241,0.314,1619.09,Corporate,East,Salaried,0,3,Branch,0,0.41,1
A008030132,80,2022-06-01,2022-06,669.0,0.589,0.53,0.327,0.569,1578.46,SME,West,Salaried,0,4,Branch,0,0.093,0
A051430133,514,2022-06-01,2022-06,643.0,0.455,0.415,0.239,0.449,1827.21,Retail,North,Contract,1,4,Branch,0,0.734,0
A040330134,403,2022-06-01,2022-06,673.0,0.804,0.693,0.269,0.756,1797.13,Retail,West,Contract,0,6,Branch,0,0.3981,0
A002830135,28,2022-06-01,2022-06,672.0,0.448,0.414,0.307,0.403,1777.97,SME,South,Salaried,0,7,Online,0,0.7993,0
A018930136,189,2022-06-01,2022-06,640.0,0.776,0.69,0.23,0.709,1552.43,Retail,North,Contract,0,5,Online,0,0.7348,0
A045830137,458,2022-06-01,2022-06,602.0,0.325,0.25,0.229,0.311,1658.3,SME,East,Self-Employed,0,3,Branch,1,0.0602,1
A024430138,244,2022-06-01,2022-06,655.0,0.986,0.885,0.248,0.961,1828.83,Retail,North,Self-Employed,1,4,Online,0,0.5076,1
A014430139,144,2022-06-01,2022-06,665.0,0.428,0.398,0.255,0.412,1358.02,SME,East,Self-Employed,0,4,Online,0,0.387,0
A008030140,80,2022-06-01,2022-06,665.0,0.491,0.437,0.324,0.465,1324.64,SME,West,Salaried,0,3,Partner,0,0.2558,0
A045730141,457,2022-06-01,2022-06,631.0,0.714,0.644,0.284,0.69,1891.34,Retail,North,Self-Employed,0,7,Branch,0,0.1102,0
A053730142,537,2022-06-01,2022-06,668.0,0.554,0.502,0.335,0.538,2148.46,SME,North,Contract,0,1,Branch,0,0.6299,0
A054130143,541,2022-06-01,2022-06,632.0,0.715,0.6,0.191,0.703,1940.26,Retail,West,Contract,0,5,Online,0,0.9189,0
A021030144,210,2022-06-01,2022-06,648.0,0.329,0.323,0.333,0.311,1429.53,SME,North,Salaried,0,7,Partner,0,0.3164,0
A027830145,278,2022-06-01,2022-06,680.0,0.419,0.412,0.3,0.402,1641.43,Retail,East,Self-Employed,0,4,Partner,0,0.8465,0
A026930146,269,2022-06-01,2022-06,643.0,0.563,0.53,0.189,0.533,1943.19,Retail,East,Self-Employed,0,4,Partner,0,0.5018,0
A034830147,348,2022-06-01,2022-06,673.0,0.708,0.617,0.226,0.659,2275.71,SME,West,Salaried,1,5,Online,0,0.155,0
A047730148,477,2022-06-01,2022-06,647.0,0.587,0.509,0.22,0.54,1807.18,Retail,West,Self-Employed,0,4,Online,0,0.6311,0
A036230149,362,2022-06-01,2022-06,678.0,0.191,0.181,0.283,0.212,1383.65,Retail,East,Self-Employed,0,5,Online,0,0.7905,0
A015730150,157,2022-06-01,2022-06,707.0,0.914,0.831,0.262,0.871,1906.17,Retail,South,Salaried,1,7,Online,0,0.8306,0
A027830151,278,2022-06-01,2022-06,678.0,0.494,0.453,0.226,0.465,2030.44,Retail,East,Self-Employed,0,1,Online,0,0.2176,0
A025630152,256,2022-06-01,2022-06,617.0,0.62,0.56,0.264,0.579,2408.87,Retail,South,Self-Employed,0,3,Online,0,0.2247,0
A010430153,104,2022-06-01,2022-06,647.0,0.889,0.818,0.272,0.852,2341.08,SME,West,Salaried,0,3,Branch,0,0.6721,0
A027630154,276,2022-06-01,2022-06,673.0,0.586,0.518,0.176,0.552,1996.59,Retail,North,Salaried,1,4,Partner,0,0.9963,0
A013230155,132,2022-06-01,2022-06,634.0,0.457,0.415,0.216,0.468,1579.34,Retail,South,Self-Employed,0,7,Branch,0,0.7008,0
A011730156,117,2022-06-01,2022-06,647.0,0.374,0.312,0.214,0.36,1297.47,Retail,West,Contract,0,5,Branch,0,0.6598,0
A031830157,318,2022-06-01,2022-06,726.0,0.398,0.415,0.252,0.359,1716.26,Retail,North,Salaried,0,1,Partner,0,0.3022,0
A052130158,521,2022-06-01,2022-06,602.0,0.559,0.489,0.314,0.552,1938.65,Retail,North,Self-Employed,0,5,Branch,0,0.2502,0
A016530159,165,2022-06-01,2022-06,718.0,0.539,0.467,0.233,0.52,1893.56,Retail,South,Self-Employed,0,1,Online,0,0.2121,0
A012730160,127,2022-06-01,2022-06,648.0,0.86,0.771,0.221,0.822,2127.9,Corporate,West,Self-Employed,0,4,Online,0,0.3611,0
A014130161,141,2022-06-01,2022-06,690.0,0.44,0.381,0.205,0.442,1775.68,Retail,West,Self-Employed,0,5,Branch,0,0.8301,0
A010030162,100,2022-06-01,2022-06,623.0,0.362,0.333,0.355,0.359,1571.77,Retail,North,Salaried,0,5,Online,0,0.9431,0
A026030163,260,2022-06-01,2022-06,667.0,0.247,0.2,0.276,0.217,1426.04,Corporate,West,Self-Employed,1,6,Partner,0,0.6475,1
A025930164,259,2022-06-01,2022-06,598.0,0.942,0.832,0.327,0.849,1839.88,Corporate,West,Self-Employed,0,4,Online,0,0.4395,1
A029630165,296,2022-06-01,2022-06,626.0,0.231,0.177,0.23,0.232,1023.58,Retail,East,Salaried,0,6,Branch,0,0.7671,0
A036930166,369,2022-06-01,2022-06,698.0,0.706,0.674,0.305,0.688,1592.47,SME,South,Salaried,0,4,Branch,0,0.8161,0
A006430167,64,2022-06-01,2022-06,582.0,0.776,0.705,0.281,0.763,1829.29,Retail,South,Contract,0,4,Partner,0,0.4231,1
A038630168,386,2022-06-01,2022-06,680.0,0.362,0.317,0.299,0.326,1393.53,SME,East,Salaried,0,6,Branch,1,0.1561,0
A052930169,529,2022-06-01,2022-06,596.0,0.438,0.39,0.231,0.406,1955.84,Retail,North,Self-Employed,0,3,Partner,0,0.6299,1
A042930170,429,2022-06-01,2022-06,642.0,0.779,0.684,0.323,0.736,1868.43,SME,East,Salaried,0,8,Partner,0,0.4548,1
A042630171,426,2022-06-01,2022-06,619.0,0.871,0.813,0.226,0.826,1907.92,Corporate,North,Contract,1,6,Partner,0,0.2459,1
A042330172,423,2022-06-01,2022-06,691.0,0.26,0.212,0.235,0.239,1095.27,Corporate,West,Self-Employed,0,4,Branch,0,0.2237,0
A048830173,488,2022-06-01,2022-06,595.0,0.598,0.517,0.232,0.585,1673.44,Retail,North,Salaried,0,5,Branch,0,0.0406,0
A055430174,554,2022-06-01,2022-06,658.0,0.483,0.435,0.315,0.44,1490.51,SME,North,Self-Employed,1,3,Branch,0,0.3171,0
A023130175,231,2022-06-01,2022-06,672.0,0.859,0.768,0.244,0.803,2314.4,Retail,East,Self-Employed,0,3,Partner,0,0.1053,0
A016530176,165,2022-06-01,2022-06,723.0,0.453,0.397,0.309,0.441,1593.66,Retail,South,Self-Employed,0,6,Online,0,0.5411,0
A008130177,81,2022-06-01,2022-06,682.0,0.608,0.544,0.342,0.566,1767.94,SME,South,Self-Employed,1,6,Branch,0,0.0826,0
A023030178,230,2022-06-01,2022-06,671.0,0.675,0.601,0.362,0.629,1709.95,SME,East,Salaried,0,6,Branch,0,0.348,0
A050730179,507,2022-06-01,2022-06,637.0,0.214,0.159,0.255,0.209,1599.93,Corporate,East,Self-Employed,0,6,Branch,0,0.1651,0
A057330180,573,2022-06-01,2022-06,645.0,1.0,0.91,0.257,0.945,2344.58,SME,East,Self-Employed,1,4,Branch,0,0.012,1
A053830181,538,2022-06-01,2022-06,655.0,0.337,0.304,0.31,0.359,1231.72,SME,North,Contract,0,2,Online,0,0.099,0
A012630182,126,2022-06-01,2022-06,645.0,0.374,0.332,0.254,0.372,1582.74,Retail,West,Contract,0,5,Online,0,0.1412,0
A001730183,17,2022-06-01,2022-06,683.0,0.344,0.307,0.249,0.323,1410.99,Retail,North,Salaried,0,5,Branch,0,0.5095,0
A003230184,32,2022-06-01,2022-06,673.0,0.636,0.561,0.284,0.645,1612.08,SME,East,Salaried,0,7,Online,1,0.3457,0
A037230185,372,2022-06-01,2022-06,656.0,0.675,0.628,0.305,0.669,1822.21,SME,North,Salaried,0,5,Branch,0,0.3479,0
A049030186,490,2022-06-01,2022-06,642.0,0.828,0.756,0.206,0.794,1793.05,Retail,South,Salaried,0,3,Branch,0,0.286,0
A040330187,403,2022-06-01,2022-06,670.0,0.524,0.46,0.255,0.499,2358.83,Retail,West,Contract,0,4,Online,0,0.7808,0
A052030188,520,2022-06-01,2022-06,664.0,0.3,0.287,0.244,0.275,1615.48,SME,North,Self-Employed,0,5,Online,0,0.9046,0
A024230189,242,2022-06-01,2022-06,604.0,0.592,0.526,0.213,0.553,1746.58,Corporate,East,Salaried,0,7,Online,0,0.6161,1
A053330190,533,2022-06-01,2022-06,640.0,0.656,0.582,0.278,0.622,1334.12,Retail,West,Contract,0,1,Partner,0,0.0972,1
A041230191,412,2022-06-01,2022-06,714.0,0.788,0.733,0.236,0.749,1712.41,Corporate,East,Salaried,0,4,Branch,0,0.7656,0
